,Country,Month,Product,Shipped,Produced,valid
989,Australia,Jul2004,SmileShield Whitening Strips,121.0,1639.0,True
990,Australia,Jun2004,SmileShield Whitening Strips,0.0,1685.0,True
991,Australia,Mar2004,SmileShield Whitening Strips,705.0,1523.0,True
992,Australia,May2004,SmileShield Whitening Strips,635.0,1743.0,True
993,Australia,Nov2004,SmileShield Whitening Strips,13.0,1704.0,True
994,Australia,Oct2004,SmileShield Whitening Strips,15.0,1696.0,True
995,Australia,Sep2004,SmileShield Whitening Strips,661.0,1630.0,True
996,Australia,Apr2004,SmilesSoPure Waterpik,0.0,0.0,True
997,Australia,Aug2004,SmilesSoPure Waterpik,0.0,0.0,True
998,Australia,Dec2004,SmilesSoPure Waterpik,0.0,0.0,True
999,Australia,Feb2004,SmilesSoPure Waterpik,0.0,0.0,True
1000,Australia,Jan2004,SmilesSoPure Waterpik,0.0,0.0,True
1001,Australia,Jul2004,SmilesSoPure Waterpik,0.0,0.0,True
1002,Australia,Jun2004,SmilesSoPure Waterpik,0.0,0.0,True
1003,Australia,Mar2004,SmilesSoPure Waterpik,0.0,0.0,True
1004,Australia,May2004,SmilesSoPure Waterpik,0.0,0.0,True
1005,Australia,Nov2004,SmilesSoPure Waterpik,0.0,0.0,True
1006,Australia,Oct2004,SmilesSoPure Waterpik,0.0,0.0,True
1007,Australia,Sep2004,SmilesSoPure Waterpik,0.0,0.0,True
1008,Australia,Apr2004,SmoothOperator Shaving Gel,0.0,0.0,True
1009,Australia,Aug2004,SmoothOperator Shaving Gel,0.0,0.0,True
1010,Australia,Dec2004,SmoothOperator Shaving Gel,0.0,0.0,True
1011,Australia,Feb2004,SmoothOperator Shaving Gel,0.0,0.0,True
1012,Australia,Jan2004,SmoothOperator Shaving Gel,0.0,0.0,True
1013,Australia,Jul2004,SmoothOperator Shaving Gel,0.0,0.0,True
1014,Australia,Jun2004,SmoothOperator Shaving Gel,0.0,0.0,True
1015,Australia,Mar2004,SmoothOperator Shaving Gel,0.0,0.0,True
1016,Australia,May2004,SmoothOperator Shaving Gel,0.0,0.0,True
1017,Australia,Nov2004,SmoothOperator Shaving Gel,0.0,0.0,True
1018,Australia,Oct2004,SmoothOperator Shaving Gel,0.0,0.0,True
1019,Australia,Sep2004,SmoothOperator Shaving Gel,0.0,0.0,True
1020,Australia,Apr2004,SoftStep Baby Shampoo,0.0,1406.0,True
1021,Australia,Aug2004,SoftStep Baby Shampoo,0.0,1394.0,True
1022,Australia,Dec2004,SoftStep Baby Shampoo,80.0,1352.0,True
1023,Australia,Feb2004,SoftStep Baby Shampoo,81.0,1464.0,True
1024,Australia,Jan2004,SoftStep Baby Shampoo,0.0,1466.0,True
1025,Australia,Jul2004,SoftStep Baby Shampoo,0.0,1367.0,True
1026,Australia,Jun2004,SoftStep Baby Shampoo,106.0,1385.0,True
1027,Australia,Mar2004,SoftStep Baby Shampoo,0.0,1398.0,True
1028,Australia,May2004,SoftStep Baby Shampoo,0.0,1242.0,True
1029,Australia,Nov2004,SoftStep Baby Shampoo,0.0,1403.0,True
1030,Australia,Oct2004,SoftStep Baby Shampoo,43.0,1253.0,True
1031,Australia,Sep2004,SoftStep Baby Shampoo,1211.0,1211.0,True
1032,Australia,Apr2004,SoftStep Shaving Cream,0.0,0.0,True
1033,Australia,Aug2004,SoftStep Shaving Cream,0.0,0.0,True
1034,Australia,Dec2004,SoftStep Shaving Cream,0.0,0.0,True
1035,Australia,Feb2004,SoftStep Shaving Cream,0.0,0.0,True
1036,Australia,Jan2004,SoftStep Shaving Cream,0.0,0.0,True
1037,Australia,Jul2004,SoftStep Shaving Cream,0.0,0.0,True
1038,Australia,Jun2004,SoftStep Shaving Cream,0.0,0.0,True
1039,Australia,Mar2004,SoftStep Shaving Cream,0.0,0.0,True
1040,Australia,May2004,SoftStep Shaving Cream,0.0,0.0,True
1041,Australia,Nov2004,SoftStep Shaving Cream,0.0,0.0,True
1042,Australia,Oct2004,SoftStep Shaving Cream,0.0,0.0,True
1043,Australia,Sep2004,SoftStep Shaving Cream,0.0,0.0,True
1044,Australia,Apr2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1045,Australia,Aug2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1046,Australia,Dec2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1047,Australia,Feb2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1048,Australia,Jan2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1049,Australia,Jul2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1050,Australia,Jun2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1051,Australia,Mar2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1052,Australia,May2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1053,Australia,Nov2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1054,Australia,Oct2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1055,Australia,Sep2004,SoftStep Shaving Cream for Women,0.0,0.0,True
1056,Australia,Apr2004,SoothingPaws Cat Lotion,0.0,0.0,True
1057,Australia,Aug2004,SoothingPaws Cat Lotion,0.0,0.0,True
1058,Australia,Dec2004,SoothingPaws Cat Lotion,0.0,0.0,True
1059,Australia,Feb2004,SoothingPaws Cat Lotion,0.0,0.0,True
1060,Australia,Jan2004,SoothingPaws Cat Lotion,0.0,0.0,True
1061,Australia,Jul2004,SoothingPaws Cat Lotion,0.0,0.0,True
1062,Australia,Jun2004,SoothingPaws Cat Lotion,0.0,0.0,True
1063,Australia,Mar2004,SoothingPaws Cat Lotion,0.0,0.0,True
1064,Australia,May2004,SoothingPaws Cat Lotion,0.0,0.0,True
1065,Australia,Nov2004,SoothingPaws Cat Lotion,0.0,0.0,True
1066,Australia,Oct2004,SoothingPaws Cat Lotion,0.0,0.0,True
1067,Australia,Sep2004,SoothingPaws Cat Lotion,0.0,0.0,True
1068,Australia,Apr2004,SoothingSerenity Air Freshener,0.0,1411.0,True
1069,Australia,Aug2004,SoothingSerenity Air Freshener,0.0,1403.0,True
1070,Australia,Dec2004,SoothingSerenity Air Freshener,0.0,1473.0,True
1071,Australia,Feb2004,SoothingSerenity Air Freshener,0.0,1332.0,True
1072,Australia,Jan2004,SoothingSerenity Air Freshener,0.0,1402.0,True
1073,Australia,Jul2004,SoothingSerenity Air Freshener,0.0,1318.0,True
1074,Australia,Jun2004,SoothingSerenity Air Freshener,0.0,1489.0,True
1075,Australia,Mar2004,SoothingSerenity Air Freshener,1312.0,1378.0,True
1076,Australia,May2004,SoothingSerenity Air Freshener,0.0,1342.0,True
1077,Australia,Nov2004,SoothingSerenity Air Freshener,0.0,1602.0,True
1078,Australia,Oct2004,SoothingSerenity Air Freshener,0.0,1498.0,True
1079,Australia,Sep2004,SoothingSerenity Air Freshener,0.0,1461.0,True
1080,Australia,Apr2004,SoothingSerenity Baby Oil,0.0,0.0,True
1081,Australia,Aug2004,SoothingSerenity Baby Oil,0.0,0.0,True
1082,Australia,Dec2004,SoothingSerenity Baby Oil,0.0,0.0,True
1083,Australia,Feb2004,SoothingSerenity Baby Oil,0.0,0.0,True
1084,Australia,Jan2004,SoothingSerenity Baby Oil,0.0,0.0,True
1085,Australia,Jul2004,SoothingSerenity Baby Oil,0.0,0.0,True
1086,Australia,Jun2004,SoothingSerenity Baby Oil,0.0,0.0,True
1087,Australia,Mar2004,SoothingSerenity Baby Oil,0.0,0.0,True
1088,Australia,May2004,SoothingSerenity Baby Oil,0.0,0.0,True
1089,Australia,Nov2004,SoothingSerenity Baby Oil,0.0,0.0,True
1090,Australia,Oct2004,SoothingSerenity Baby Oil,0.0,0.0,True
1091,Australia,Sep2004,SoothingSerenity Baby Oil,0.0,0.0,True
1092,Australia,Apr2004,SoothingSerenity Baby Rub,0.0,1210.0,True
1093,Australia,Aug2004,SoothingSerenity Baby Rub,0.0,1271.0,True
1094,Australia,Dec2004,SoothingSerenity Baby Rub,1173.0,1173.0,True
1095,Australia,Feb2004,SoothingSerenity Baby Rub,1272.0,1272.0,True
1096,Australia,Jan2004,SoothingSerenity Baby Rub,1227.0,1227.0,True
1097,Australia,Jul2004,SoothingSerenity Baby Rub,1302.0,1302.0,True
1098,Australia,Jun2004,SoothingSerenity Baby Rub,0.0,1287.0,True
1099,Australia,Mar2004,SoothingSerenity Baby Rub,0.0,1238.0,True
1100,Australia,May2004,SoothingSerenity Baby Rub,0.0,1247.0,True
1101,Australia,Nov2004,SoothingSerenity Baby Rub,0.0,1297.0,True
1102,Australia,Oct2004,SoothingSerenity Baby Rub,0.0,1172.0,True
1103,Australia,Sep2004,SoothingSerenity Baby Rub,1014.0,1112.0,True
1104,Australia,Apr2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1105,Australia,Aug2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1106,Australia,Dec2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1107,Australia,Feb2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1108,Australia,Jan2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1109,Australia,Jul2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1110,Australia,Jun2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1111,Australia,Mar2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1112,Australia,May2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1113,Australia,Nov2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1114,Australia,Oct2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1115,Australia,Sep2004,SoothingSerenity Hand Sanitizer,0.0,0.0,True
1116,Australia,Apr2004,SoothingSerenity Humidifier,0.0,0.0,True
1117,Australia,Aug2004,SoothingSerenity Humidifier,0.0,0.0,True
1118,Australia,Dec2004,SoothingSerenity Humidifier,0.0,0.0,True
1119,Australia,Feb2004,SoothingSerenity Humidifier,0.0,0.0,True
1120,Australia,Jan2004,SoothingSerenity Humidifier,0.0,0.0,True
1121,Australia,Jul2004,SoothingSerenity Humidifier,0.0,0.0,True
1122,Australia,Jun2004,SoothingSerenity Humidifier,0.0,0.0,True
1123,Australia,Mar2004,SoothingSerenity Humidifier,0.0,0.0,True
1124,Australia,May2004,SoothingSerenity Humidifier,0.0,0.0,True
1125,Australia,Nov2004,SoothingSerenity Humidifier,0.0,0.0,True
1126,Australia,Oct2004,SoothingSerenity Humidifier,0.0,0.0,True
1127,Australia,Sep2004,SoothingSerenity Humidifier,0.0,0.0,True
1128,Australia,Apr2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1129,Australia,Aug2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1130,Australia,Dec2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1131,Australia,Feb2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1132,Australia,Jan2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1133,Australia,Jul2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1134,Australia,Jun2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1135,Australia,Mar2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1136,Australia,May2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1137,Australia,Nov2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1138,Australia,Oct2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1139,Australia,Sep2004,SoothingSerenity Scalp Treatment,0.0,0.0,True
1140,Australia,Apr2004,SoothingSoft Fabric Softener,793.0,1880.0,True
1141,Australia,Aug2004,SoothingSoft Fabric Softener,728.0,1889.0,True
1142,Australia,Dec2004,SoothingSoft Fabric Softener,765.0,1833.0,True
1143,Australia,Feb2004,SoothingSoft Fabric Softener,1072.0,1931.0,True
1144,Australia,Jan2004,SoothingSoft Fabric Softener,45.0,1904.0,True
1145,Australia,Jul2004,SoothingSoft Fabric Softener,791.0,1785.0,True
1146,Australia,Jun2004,SoothingSoft Fabric Softener,288.0,1804.0,True
1147,Australia,Mar2004,SoothingSoft Fabric Softener,21.0,1880.0,True
1148,Australia,May2004,SoothingSoft Fabric Softener,0.0,1758.0,True
1149,Australia,Nov2004,SoothingSoft Fabric Softener,796.0,1977.0,True
1150,Australia,Oct2004,SoothingSoft Fabric Softener,93.0,1848.0,True
1151,Australia,Sep2004,SoothingSoft Fabric Softener,776.0,1806.0,True
1152,Australia,Apr2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1153,Australia,Aug2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1154,Australia,Dec2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1155,Australia,Feb2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1156,Australia,Jan2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1157,Australia,Jul2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1158,Australia,Jun2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1159,Australia,Mar2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1160,Australia,May2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1161,Australia,Nov2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1162,Australia,Oct2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1163,Australia,Sep2004,SparklingClean All-Purpose Cleaner,0.0,0.0,True
1164,Australia,Apr2004,SparklingGlow Toothpaste,0.0,1381.0,True
1165,Australia,Aug2004,SparklingGlow Toothpaste,0.0,1311.0,True
1166,Australia,Dec2004,SparklingGlow Toothpaste,0.0,1231.0,True
1167,Australia,Feb2004,SparklingGlow Toothpaste,0.0,1242.0,True
1168,Australia,Jan2004,SparklingGlow Toothpaste,1324.0,1324.0,True
1169,Australia,Jul2004,SparklingGlow Toothpaste,0.0,1272.0,True
1170,Australia,Jun2004,SparklingGlow Toothpaste,0.0,1385.0,True
1171,Australia,Mar2004,SparklingGlow Toothpaste,0.0,1324.0,True
1172,Australia,May2004,SparklingGlow Toothpaste,1202.0,1202.0,True
1173,Australia,Nov2004,SparklingGlow Toothpaste,0.0,1256.0,True
1174,Australia,Oct2004,SparklingGlow Toothpaste,1262.0,1262.0,True
1175,Australia,Sep2004,SparklingGlow Toothpaste,0.0,1321.0,True
1176,Australia,Apr2004,SparklingSmile Water Flosser,0.0,0.0,True
1177,Australia,Aug2004,SparklingSmile Water Flosser,0.0,0.0,True
1178,Australia,Dec2004,SparklingSmile Water Flosser,0.0,0.0,True
1179,Australia,Feb2004,SparklingSmile Water Flosser,0.0,0.0,True
1180,Australia,Jan2004,SparklingSmile Water Flosser,0.0,0.0,True
1181,Australia,Jul2004,SparklingSmile Water Flosser,0.0,0.0,True
1182,Australia,Jun2004,SparklingSmile Water Flosser,0.0,0.0,True
1183,Australia,Mar2004,SparklingSmile Water Flosser,0.0,0.0,True
1184,Australia,May2004,SparklingSmile Water Flosser,0.0,0.0,True
1185,Australia,Nov2004,SparklingSmile Water Flosser,0.0,0.0,True
1186,Australia,Oct2004,SparklingSmile Water Flosser,0.0,0.0,True
1187,Australia,Sep2004,SparklingSmile Water Flosser,0.0,0.0,True
1188,Australia,Apr2004,SunShield SPF 50 Lotion,0.0,0.0,True
1189,Australia,Aug2004,SunShield SPF 50 Lotion,0.0,0.0,True
1190,Australia,Dec2004,SunShield SPF 50 Lotion,0.0,0.0,True
1191,Australia,Feb2004,SunShield SPF 50 Lotion,0.0,0.0,True
1192,Australia,Jan2004,SunShield SPF 50 Lotion,0.0,0.0,True
1193,Australia,Jul2004,SunShield SPF 50 Lotion,0.0,0.0,True
1194,Australia,Jun2004,SunShield SPF 50 Lotion,0.0,0.0,True
1195,Australia,Mar2004,SunShield SPF 50 Lotion,0.0,0.0,True
1196,Australia,May2004,SunShield SPF 50 Lotion,0.0,0.0,True
1197,Australia,Nov2004,SunShield SPF 50 Lotion,0.0,0.0,True
1198,Australia,Oct2004,SunShield SPF 50 Lotion,0.0,0.0,True
1199,Australia,Sep2004,SunShield SPF 50 Lotion,0.0,0.0,True
1200,Brazil,Apr2004,BreathBliss Mints,0.0,1440.0,True
1201,Brazil,Aug2004,BreathBliss Mints,0.0,1313.0,True
1202,Brazil,Dec2004,BreathBliss Mints,0.0,1243.0,True
1203,Brazil,Feb2004,BreathBliss Mints,0.0,1235.0,True
1204,Brazil,Jan2004,BreathBliss Mints,0.0,1226.0,True
1205,Brazil,Jul2004,BreathBliss Mints,3.0,1189.0,True
1206,Brazil,Jun2004,BreathBliss Mints,0.0,1158.0,True
1207,Brazil,Mar2004,BreathBliss Mints,0.0,1104.0,True
1208,Brazil,May2004,BreathBliss Mints,0.0,1257.0,True
1209,Brazil,Nov2004,BreathBliss Mints,1256.0,1299.0,True
1210,Brazil,Oct2004,BreathBliss Mints,0.0,1267.0,True
1211,Brazil,Sep2004,BreathBliss Mints,0.0,1017.0,True
1212,Brazil,Apr2004,BreatheEasy Inhalant,0.0,743.0,True
1213,Brazil,Aug2004,BreatheEasy Inhalant,0.0,741.0,True
1214,Brazil,Dec2004,BreatheEasy Inhalant,0.0,794.0,True
1215,Brazil,Feb2004,BreatheEasy Inhalant,0.0,757.0,True
1216,Brazil,Jan2004,BreatheEasy Inhalant,770.0,770.0,True
1217,Brazil,Jul2004,BreatheEasy Inhalant,756.0,756.0,True
1218,Brazil,Jun2004,BreatheEasy Inhalant,0.0,766.0,True
1219,Brazil,Mar2004,BreatheEasy Inhalant,0.0,737.0,True
1220,Brazil,May2004,BreatheEasy Inhalant,0.0,872.0,True
1221,Brazil,Nov2004,BreatheEasy Inhalant,765.0,805.0,True
1222,Brazil,Oct2004,BreatheEasy Inhalant,845.0,845.0,True
1223,Brazil,Sep2004,BreatheEasy Inhalant,125.0,733.0,True
1224,Brazil,Apr2004,BrightBreeze Baby Sunscreen Stick,0.0,1422.0,True
1225,Brazil,Aug2004,BrightBreeze Baby Sunscreen Stick,0.0,1411.0,True
1226,Brazil,Dec2004,BrightBreeze Baby Sunscreen Stick,0.0,1338.0,True
1227,Brazil,Feb2004,BrightBreeze Baby Sunscreen Stick,507.0,1353.0,True
1228,Brazil,Jan2004,BrightBreeze Baby Sunscreen Stick,0.0,1363.0,True
1229,Brazil,Jul2004,BrightBreeze Baby Sunscreen Stick,1293.0,1345.0,True
1230,Brazil,Jun2004,BrightBreeze Baby Sunscreen Stick,0.0,1334.0,True
1231,Brazil,Mar2004,BrightBreeze Baby Sunscreen Stick,0.0,1287.0,True
1232,Brazil,May2004,BrightBreeze Baby Sunscreen Stick,0.0,1337.0,True
1233,Brazil,Nov2004,BrightBreeze Baby Sunscreen Stick,0.0,1228.0,True
1234,Brazil,Oct2004,BrightBreeze Baby Sunscreen Stick,0.0,1360.0,True
1235,Brazil,Sep2004,BrightBreeze Baby Sunscreen Stick,0.0,1317.0,True
1236,Brazil,Apr2004,BrightBreeze Insect Repellent,722.0,1448.0,True
1237,Brazil,Aug2004,BrightBreeze Insect Repellent,1493.0,1493.0,True
1238,Brazil,Dec2004,BrightBreeze Insect Repellent,1476.0,1477.0,True
1239,Brazil,Feb2004,BrightBreeze Insect Repellent,748.0,1367.0,True
1240,Brazil,Jan2004,BrightBreeze Insect Repellent,0.0,1381.0,True
1241,Brazil,Jul2004,BrightBreeze Insect Repellent,1519.0,1519.0,True
1242,Brazil,Jun2004,BrightBreeze Insect Repellent,0.0,1436.0,True
1243,Brazil,Mar2004,BrightBreeze Insect Repellent,1368.0,1369.0,True
1244,Brazil,May2004,BrightBreeze Insect Repellent,1481.0,1481.0,True
1245,Brazil,Nov2004,BrightBreeze Insect Repellent,1345.0,1345.0,True
1246,Brazil,Oct2004,BrightBreeze Insect Repellent,1443.0,1444.0,True
1247,Brazil,Sep2004,BrightBreeze Insect Repellent,1309.0,1310.0,True
1248,Brazil,Apr2004,BrightBreeze Period Pain Relief,566.0,566.0,True
1249,Brazil,Aug2004,BrightBreeze Period Pain Relief,631.0,631.0,True
1250,Brazil,Dec2004,BrightBreeze Period Pain Relief,629.0,629.0,True
1251,Brazil,Feb2004,BrightBreeze Period Pain Relief,669.0,669.0,True
1252,Brazil,Jan2004,BrightBreeze Period Pain Relief,628.0,628.0,True
1253,Brazil,Jul2004,BrightBreeze Period Pain Relief,608.0,608.0,True
1254,Brazil,Jun2004,BrightBreeze Period Pain Relief,631.0,631.0,True
1255,Brazil,Mar2004,BrightBreeze Period Pain Relief,671.0,671.0,True
1256,Brazil,May2004,BrightBreeze Period Pain Relief,641.0,641.0,True
1257,Brazil,Nov2004,BrightBreeze Period Pain Relief,624.0,624.0,True
1258,Brazil,Oct2004,BrightBreeze Period Pain Relief,617.0,617.0,True
1259,Brazil,Sep2004,BrightBreeze Period Pain Relief,598.0,598.0,True
1260,Brazil,Apr2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1261,Brazil,Aug2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1262,Brazil,Dec2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1263,Brazil,Feb2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1264,Brazil,Jan2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1265,Brazil,Jul2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1266,Brazil,Jun2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1267,Brazil,Mar2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1268,Brazil,May2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1269,Brazil,Nov2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1270,Brazil,Oct2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1271,Brazil,Sep2004,BrightBreeze Pet Odor Eliminator,0.0,0.0,True
1272,Brazil,Apr2004,BrightBreeze Whitening Booster,581.0,904.0,True
1273,Brazil,Aug2004,BrightBreeze Whitening Booster,608.0,887.0,True
1274,Brazil,Dec2004,BrightBreeze Whitening Booster,869.0,869.0,True
1275,Brazil,Feb2004,BrightBreeze Whitening Booster,0.0,928.0,True
1276,Brazil,Jan2004,BrightBreeze Whitening Booster,0.0,889.0,True
1277,Brazil,Jul2004,BrightBreeze Whitening Booster,0.0,906.0,True
1278,Brazil,Jun2004,BrightBreeze Whitening Booster,692.0,986.0,True
1279,Brazil,Mar2004,BrightBreeze Whitening Booster,566.0,864.0,True
1280,Brazil,May2004,BrightBreeze Whitening Booster,436.0,930.0,True
1281,Brazil,Nov2004,BrightBreeze Whitening Booster,0.0,970.0,True
1282,Brazil,Oct2004,BrightBreeze Whitening Booster,0.0,936.0,True
1283,Brazil,Sep2004,BrightBreeze Whitening Booster,913.0,913.0,True
1284,Brazil,Apr2004,BrightBreeze Window Cleaner,1139.0,1866.0,True
1285,Brazil,Aug2004,BrightBreeze Window Cleaner,0.0,1744.0,True
1286,Brazil,Dec2004,BrightBreeze Window Cleaner,0.0,1819.0,True
1287,Brazil,Feb2004,BrightBreeze Window Cleaner,1171.0,1909.0,True
1288,Brazil,Jan2004,BrightBreeze Window Cleaner,0.0,1871.0,True
1289,Brazil,Jul2004,BrightBreeze Window Cleaner,1099.0,1765.0,True
1290,Brazil,Jun2004,BrightBreeze Window Cleaner,608.0,1726.0,True
1291,Brazil,Mar2004,BrightBreeze Window Cleaner,0.0,1900.0,True
1292,Brazil,May2004,BrightBreeze Window Cleaner,0.0,1779.0,True
1293,Brazil,Nov2004,BrightBreeze Window Cleaner,0.0,1917.0,True
1294,Brazil,Oct2004,BrightBreeze Window Cleaner,0.0,1774.0,True
1295,Brazil,Sep2004,BrightBreeze Window Cleaner,0.0,1793.0,True
1296,Brazil,Apr2004,Brightening Body Wash,1341.0,1691.0,True
1297,Brazil,Aug2004,Brightening Body Wash,0.0,1665.0,True
1298,Brazil,Dec2004,Brightening Body Wash,0.0,1723.0,True
1299,Brazil,Feb2004,Brightening Body Wash,0.0,1692.0,True
1300,Brazil,Jan2004,Brightening Body Wash,0.0,1670.0,True
1301,Brazil,Jul2004,Brightening Body Wash,1570.0,1615.0,True
1302,Brazil,Jun2004,Brightening Body Wash,0.0,1854.0,True
1303,Brazil,Mar2004,Brightening Body Wash,134.0,1781.0,True
1304,Brazil,May2004,Brightening Body Wash,0.0,1632.0,True
1305,Brazil,Nov2004,Brightening Body Wash,0.0,1718.0,True
1306,Brazil,Oct2004,Brightening Body Wash,0.0,1697.0,True
1307,Brazil,Sep2004,Brightening Body Wash,0.0,1611.0,True
1308,Brazil,Apr2004,BriteBite Toothbrush,729.0,729.0,True
1309,Brazil,Aug2004,BriteBite Toothbrush,639.0,639.0,True
1310,Brazil,Dec2004,BriteBite Toothbrush,675.0,675.0,True
1311,Brazil,Feb2004,BriteBite Toothbrush,667.0,667.0,True
1312,Brazil,Jan2004,BriteBite Toothbrush,704.0,704.0,True
1313,Brazil,Jul2004,BriteBite Toothbrush,667.0,667.0,True
1314,Brazil,Jun2004,BriteBite Toothbrush,635.0,635.0,True
1315,Brazil,Mar2004,BriteBite Toothbrush,640.0,640.0,True
1316,Brazil,May2004,BriteBite Toothbrush,585.0,585.0,True
1317,Brazil,Nov2004,BriteBite Toothbrush,648.0,648.0,True
1318,Brazil,Oct2004,BriteBite Toothbrush,689.0,689.0,True
1319,Brazil,Sep2004,BriteBite Toothbrush,671.0,671.0,True
1320,Brazil,Apr2004,Calming Creme Relaxant Bath,0.0,859.0,True
1321,Brazil,Aug2004,Calming Creme Relaxant Bath,0.0,888.0,True
1322,Brazil,Dec2004,Calming Creme Relaxant Bath,0.0,849.0,True
1323,Brazil,Feb2004,Calming Creme Relaxant Bath,0.0,899.0,True
1324,Brazil,Jan2004,Calming Creme Relaxant Bath,0.0,859.0,True
1325,Brazil,Jul2004,Calming Creme Relaxant Bath,884.0,884.0,True
1326,Brazil,Jun2004,Calming Creme Relaxant Bath,765.0,765.0,True
1327,Brazil,Mar2004,Calming Creme Relaxant Bath,0.0,892.0,True
1328,Brazil,May2004,Calming Creme Relaxant Bath,801.0,801.0,True
1329,Brazil,Nov2004,Calming Creme Relaxant Bath,0.0,865.0,True
1330,Brazil,Oct2004,Calming Creme Relaxant Bath,808.0,808.0,True
1331,Brazil,Sep2004,Calming Creme Relaxant Bath,0.0,886.0,True
1332,Brazil,Apr2004,CalmingClean Bath Time Wash,0.0,890.0,True
1333,Brazil,Aug2004,CalmingClean Bath Time Wash,0.0,954.0,True
1334,Brazil,Dec2004,CalmingClean Bath Time Wash,0.0,972.0,True
1335,Brazil,Feb2004,CalmingClean Bath Time Wash,0.0,971.0,True
1336,Brazil,Jan2004,CalmingClean Bath Time Wash,0.0,929.0,True
1337,Brazil,Jul2004,CalmingClean Bath Time Wash,0.0,1028.0,True
1338,Brazil,Jun2004,CalmingClean Bath Time Wash,0.0,855.0,True
1339,Brazil,Mar2004,CalmingClean Bath Time Wash,0.0,833.0,True
1340,Brazil,May2004,CalmingClean Bath Time Wash,0.0,983.0,True
1341,Brazil,Nov2004,CalmingClean Bath Time Wash,0.0,977.0,True
1342,Brazil,Oct2004,CalmingClean Bath Time Wash,0.0,953.0,True
1343,Brazil,Sep2004,CalmingClean Bath Time Wash,0.0,945.0,True
1344,Brazil,Apr2004,CalmingClean Diaper Rash Cream,0.0,1727.0,True
1345,Brazil,Aug2004,CalmingClean Diaper Rash Cream,652.0,1692.0,True
1346,Brazil,Dec2004,CalmingClean Diaper Rash Cream,0.0,1790.0,True
1347,Brazil,Feb2004,CalmingClean Diaper Rash Cream,0.0,1858.0,True
1348,Brazil,Jan2004,CalmingClean Diaper Rash Cream,0.0,1748.0,True
1349,Brazil,Jul2004,CalmingClean Diaper Rash Cream,0.0,1864.0,True
1350,Brazil,Jun2004,CalmingClean Diaper Rash Cream,0.0,1705.0,True
